DataHora,Pressao_HX710B,Temperatura,VibX,VibY,VibZ,FimCurso,Velocidade
2025-09-19 10:39:23,4.239,21.88,-0.15,0.03,0.94,1,0.138
2025-09-19 10:39:25,4.239,21.81,-0.16,0.07,0.95,0,0.0
2025-09-19 10:39:27,4.239,21.81,-0.14,0.07,0.95,1,0.099
2025-09-19 10:39:29,4.239,21.81,-0.15,0.06,0.95,0,0.0
2025-09-19 10:39:30,1.066,21.81,-0.16,0.06,0.95,0,0.0
2025-09-19 10:39:32,4.239,21.88,-0.14,0.05,0.94,1,0.068
2025-09-19 10:39:33,0.0,21.88,-0.14,0.05,0.95,0,0.0
2025-09-19 10:39:35,4.239,21.88,-0.19,0.05,0.98,0,0.0
2025-09-19 10:39:37,0.0,21.88,-0.14,0.06,0.95,0,0.0
2025-09-19 10:39:39,4.239,21.88,-0.15,0.06,0.95,1,0.039
2025-09-19 10:39:40,4.239,21.88,-0.15,0.05,0.95,0,0.0
2025-09-19 10:39:42,4.239,21.88,-0.14,0.06,0.95,1,0.097
2025-09-19 10:39:44,4.239,21.88,-0.16,0.04,0.96,0,0.0
2025-09-19 10:39:45,4.239,21.88,-0.3,0.03,1.14,1,0.137
2025-09-19 10:39:47,4.239,21.88,-0.17,0.06,0.96,0,0.0
2025-09-19 10:39:48,0.0,21.88,-0.17,0.07,0.95,0,0.0
2025-09-19 10:39:50,4.239,21.88,-0.15,0.06,0.95,1,0.069
2025-09-19 10:39:52,0.037,21.88,-0.14,0.05,0.96,0,0.0
2025-09-19 10:39:53,4.239,21.88,-0.15,0.05,0.95,1,0.128
2025-09-19 10:39:55,4.239,21.88,-0.12,0.08,0.96,0,0.0
2025-09-19 10:39:56,4.239,21.88,-0.13,0.06,0.94,0,0.0
2025-09-19 10:39:58,4.239,21.88,-0.15,0.06,0.95,0,0.0
2025-09-19 10:39:59,0.0,21.88,-0.15,0.05,0.95,0,0.0
2025-09-19 10:40:01,4.239,21.88,-0.15,0.06,0.94,1,0.034
2025-09-19 10:40:02,4.239,21.88,-0.17,0.06,0.94,0,0.0
2025-09-19 10:40:04,4.239,21.88,-0.22,0.01,0.96,1,0.137
2025-09-19 10:40:05,4.239,21.94,-0.16,0.05,0.95,0,0.0
2025-09-19 10:40:07,0.0,21.94,-0.15,0.08,0.95,0,0.0
2025-09-19 10:40:09,4.239,21.88,-0.15,0.05,0.95,1,0.068
2025-09-19 10:40:10,0.0,21.88,-0.15,0.03,0.95,0,0.0
2025-09-19 10:40:12,4.239,21.94,-0.16,0.03,0.97,1,0.137
2025-09-19 10:40:14,4.239,21.88,-0.13,0.05,0.9,0,0.0
2025-09-19 10:40:16,4.239,21.88,-0.14,0.08,0.95,1,0.138
2025-09-19 10:40:18,4.239,21.94,-0.15,0.06,0.95,0,0.0
2025-09-19 10:40:19,4.239,21.94,-0.21,0.03,0.96,1,0.12
2025-09-19 10:40:22,4.239,21.94,-0.15,0.06,0.95,0,0.0
2025-09-19 10:40:24,4.239,21.94,-0.14,0.04,0.97,0,0.0
2025-09-19 10:40:25,0.0,21.94,-0.15,0.05,0.95,0,0.0
2025-09-19 10:40:27,4.239,21.94,-0.15,0.05,0.95,1,0.041
2025-09-19 10:40:28,4.239,21.94,-0.16,0.06,0.94,0,0.0
2025-09-19 10:40:30,4.239,21.94,-0.18,0.08,1.24,1,0.137
2025-09-19 10:40:31,4.239,21.94,-0.16,0.06,0.95,0,0.0
2025-09-19 10:40:33,0.0,21.94,-0.15,0.07,0.94,0,0.0
2025-09-19 10:40:35,4.239,21.94,-0.17,0.07,0.96,1,0.066
2025-09-19 10:40:36,0.0,21.94,-0.14,0.08,0.96,0,0.0
2025-09-19 10:40:38,4.239,21.94,-0.06,-0.42,1.19,1,0.137
2025-09-19 10:40:39,4.239,21.94,-0.24,0.03,0.87,0,0.0
2025-09-19 10:40:41,4.239,21.94,-0.16,0.03,0.97,1,0.097
2025-09-19 10:40:43,4.239,21.94,-0.14,0.06,0.95,0,0.0
2025-09-19 10:40:46,4.239,21.94,-0.15,0.05,0.95,0,0.0
2025-09-19 10:40:48,0.0,21.94,-0.15,0.05,0.95,0,0.0
2025-09-19 10:40:49,4.239,21.94,-0.14,0.04,0.97,1,0.036
2025-09-19 10:40:51,0.0,21.94,-0.14,0.05,0.95,0,0.0
2025-09-19 10:40:53,4.239,22.0,-0.15,0.04,0.95,1,0.113
2025-09-19 10:40:54,0.041,22.19,-0.14,0.08,0.96,0,0.0
2025-09-19 10:40:56,4.239,22.44,-0.15,0.05,0.95,1,0.137
2025-09-19 10:40:58,4.239,23.38,-0.15,0.05,0.96,0,0.0
2025-09-19 10:41:00,4.239,23.81,-0.15,0.05,0.95,1,0.1
2025-09-19 10:41:02,0.08,24.81,-0.18,0.06,0.97,0,0.0
2025-09-19 10:41:04,4.239,24.81,-0.15,0.05,0.94,1,0.132
2025-09-19 10:41:06,0.0,26.38,-0.14,0.04,0.91,0,0.0
2025-09-19 10:41:08,4.239,26.38,-0.15,0.05,0.94,1,0.135
2025-09-19 10:41:10,0.0,27.19,-0.14,0.04,0.95,0,0.0
2025-09-19 10:41:11,4.239,27.19,-0.15,0.05,0.95,1,0.136
2025-09-19 10:41:13,1.345,27.56,-0.15,0.05,0.94,0,0.0
2025-09-19 10:41:16,4.239,27.75,-0.15,0.05,0.94,0,0.0
2025-09-19 10:41:17,0.381,27.75,-0.11,0.01,0.99,0,0.0
2025-09-19 10:41:19,4.239,27.88,-0.11,0.05,0.9,1,0.038
2025-09-19 10:41:21,0.0,28.0,-0.15,0.05,0.95,0,0.0
2025-09-19 10:41:22,4.239,28.06,-0.15,0.06,0.94,1,0.137
2025-09-19 10:41:24,4.239,28.19,-0.12,0.06,1.07,0,0.0
2025-09-19 10:41:26,4.239,28.19,-0.15,0.05,0.94,1,0.135
2025-09-19 10:41:27,4.239,28.31,-0.12,0.05,0.9,0,0.0
2025-09-19 10:41:29,4.239,28.44,-0.14,0.05,0.93,0,0.0
2025-09-19 10:41:30,4.239,28.5,-0.17,0.06,0.93,0,0.0
2025-09-19 10:41:32,0.0,28.69,-0.14,0.06,0.94,0,0.0
2025-09-19 10:41:34,4.239,28.94,-0.15,0.05,0.97,1,0.033
2025-09-19 10:41:36,0.306,29.25,-0.13,0.15,0.99,0,0.0
2025-09-19 10:41:38,4.239,29.5,-0.14,0.05,0.95,0,0.0
2025-09-19 10:41:39,0.0,29.5,-0.17,0.08,0.92,0,0.0
2025-09-19 10:41:42,4.239,30.0,-0.14,0.05,0.93,0,0.0
2025-09-19 10:41:44,0.0,30.44,-0.15,0.04,0.95,0,0.0
2025-09-19 10:41:46,4.239,30.81,-0.15,0.05,0.93,0,0.0
2025-09-19 10:41:48,4.239,30.81,-0.14,0.05,0.94,1,0.017
2025-09-19 10:41:50,4.239,31.06,-0.16,0.03,0.93,0,0.0
2025-09-19 10:41:51,4.239,31.25,-0.2,0.08,1.03,1,0.137
2025-09-19 10:41:53,4.239,31.38,-0.15,0.05,0.94,0,0.0
2025-09-19 10:41:54,0.0,31.5,-0.13,0.08,0.91,0,0.0
2025-09-19 10:41:56,4.239,31.69,-0.15,0.05,0.93,1,0.068
2025-09-19 10:41:57,0.057,31.81,-0.15,0.04,0.93,0,0.0
2025-09-19 10:41:59,4.239,31.94,-0.15,0.05,0.92,1,0.137
2025-09-19 10:42:00,4.239,32.06,-0.16,0.06,0.95,0,0.0
2025-09-19 10:42:02,4.239,32.19,-0.15,0.05,0.94,0,0.0
2025-09-19 10:42:04,4.239,32.19,-0.14,0.06,0.91,0,0.0
2025-09-19 10:42:05,0.0,32.25,-0.14,0.04,0.93,0,0.0
2025-09-19 10:42:07,4.239,32.25,-0.15,0.05,0.94,0,0.0
2025-09-19 10:42:09,0.0,32.25,-0.14,0.04,0.95,0,0.0
2025-09-19 10:42:11,4.239,32.5,-0.15,0.05,0.92,1,0.021
2025-09-19 10:42:13,0.0,32.94,-0.15,0.09,0.92,0,0.0
2025-09-19 10:42:14,4.239,32.94,-0.16,0.05,0.93,1,0.137
2025-09-19 10:42:16,0.0,33.19,-0.16,0.02,0.96,0,0.0
2025-09-19 10:42:17,4.239,33.38,-0.15,0.03,0.93,1,0.137
2025-09-19 10:42:19,4.239,33.56,-0.15,0.05,0.92,0,0.0
2025-09-19 10:42:20,4.239,33.81,-0.14,0.04,0.92,0,0.0
2025-09-19 10:42:22,4.239,33.94,-0.14,0.07,0.98,0,0.0
2025-09-19 10:42:24,0.0,34.12,-0.15,0.05,0.92,0,0.0
2025-09-19 10:42:26,4.239,34.12,-0.14,0.03,0.94,0,0.0
2025-09-19 10:42:28,3.975,34.12,-0.12,0.04,0.9,0,0.0
2025-09-19 10:42:30,4.239,34.38,-0.15,0.05,0.93,0,0.0
2025-09-19 10:42:32,4.239,34.38,-0.15,0.05,0.92,0,0.0
2025-09-19 10:42:33,4.239,34.5,-0.15,0.05,0.92,0,0.0
2025-09-19 10:42:35,0.0,34.62,-0.12,0.05,0.9,0,0.0
2025-09-19 10:42:37,4.239,34.75,-0.17,0.07,0.92,0,0.0
2025-09-19 10:42:39,0.0,35.19,-0.16,0.05,0.92,0,0.0
2025-09-19 10:42:40,4.239,35.19,-0.13,0.02,0.93,0,0.0
2025-09-19 10:42:42,0.0,35.5,-0.14,0.04,0.91,0,0.0
2025-09-19 10:42:43,4.239,35.69,-0.14,0.05,0.91,1,0.009
2025-09-19 10:42:45,4.239,36.0,-0.15,0.09,0.93,0,0.0
2025-09-19 10:42:46,4.239,36.38,-0.14,0.01,0.91,0,0.0
2025-09-19 10:42:48,4.239,36.75,-0.15,0.35,0.94,0,0.0
2025-09-19 10:42:50,0.05,37.06,-0.14,0.06,0.91,0,0.0
2025-09-19 10:42:51,4.239,37.44,-0.18,0.05,0.97,1,0.034
2025-09-19 10:42:53,0.0,37.88,-0.14,0.04,0.91,0,0.0
2025-09-19 10:42:55,4.239,38.38,-0.18,0.08,0.94,1,0.098
2025-09-19 10:42:56,0.0,38.38,-0.14,0.04,0.92,0,0.0
2025-09-19 10:42:58,4.239,38.69,-0.15,0.04,0.91,1,0.128
2025-09-19 10:43:00,4.239,39.0,-0.14,0.04,0.92,0,0.0
2025-09-19 10:43:02,4.239,39.0,-0.14,0.04,0.9,1,0.134
2025-09-19 10:43:03,4.239,39.19,-0.17,0.05,0.94,0,0.0
2025-09-19 10:43:05,4.239,39.31,-0.14,0.04,0.91,1,0.098
2025-09-19 10:43:07,4.239,39.31,-0.15,0.03,0.91,0,0.0
2025-09-19 10:43:09,4.239,39.38,-0.15,0.04,0.91,1,0.1
2025-09-19 10:43:11,4.239,39.38,-0.13,0.06,0.89,0,0.0
2025-09-19 10:43:13,4.239,39.38,-0.15,0.04,0.91,1,0.136
2025-09-19 10:43:14,4.239,39.31,-0.14,0.06,0.9,0,0.0
2025-09-19 10:43:16,4.239,39.31,-0.12,0.04,0.97,1,0.137
2025-09-19 10:43:18,4.239,39.38,-0.15,0.04,0.91,0,0.0
2025-09-19 10:43:20,4.239,39.88,-0.15,0.02,0.92,1,0.098
2025-09-19 10:43:21,4.239,39.88,-0.16,-0.02,0.94,0,0.0
2025-09-19 10:43:23,4.239,40.19,-0.12,0.07,0.92,1,0.114
2025-09-19 10:43:26,4.239,40.44,-0.15,0.04,0.95,0,0.0
2025-09-19 10:43:28,4.239,40.44,-0.15,0.04,0.91,1,0.113
2025-09-19 10:43:30,0.0,40.56,-0.14,0.02,0.88,0,0.0
2025-09-19 10:43:32,4.239,40.75,-0.15,0.05,0.91,0,0.0
2025-09-19 10:43:34,4.239,40.75,-0.15,0.03,0.91,0,0.0
2025-09-19 10:43:35,4.239,40.94,-0.15,0.04,0.91,0,0.0
2025-09-19 10:43:38,0.0,41.06,-0.15,0.04,0.91,0,0.0
2025-09-19 10:43:39,4.239,41.06,-0.14,0.07,0.9,0,0.0
2025-09-19 10:43:42,4.239,41.06,-0.2,0.27,0.86,1,0.017
2025-09-19 10:43:48,4.239,41.5,-0.14,0.04,0.89,0,0.0
2025-09-19 10:43:50,4.239,42.31,-0.14,0.05,0.91,0,0.0
2025-09-19 10:43:52,4.239,42.62,-0.14,0.05,0.91,0,0.0
2025-09-19 10:44:00,4.239,43.5,-0.17,0.06,0.92,1,0.018
2025-09-19 10:44:02,2.725,44.0,-0.14,0.04,0.9,0,0.0
2025-09-19 10:44:04,4.239,44.0,-0.09,-0.15,0.93,1,0.137
2025-09-19 10:44:06,0.293,45.0,-0.16,0.05,0.91,0,0.0
2025-09-19 10:44:08,4.239,45.0,-0.16,0.04,0.91,1,0.136
2025-09-19 10:44:09,0.46,45.5,-0.15,0.02,0.91,0,0.0
2025-09-19 10:44:11,4.239,45.69,-0.14,0.03,0.91,1,0.128
2025-09-19 10:44:13,4.239,45.69,-0.15,0.03,0.9,0,0.0
2025-09-19 10:44:14,4.239,45.69,-0.14,0.04,0.9,1,0.121
2025-09-19 10:44:17,0.0,46.0,-0.14,0.03,0.91,0,0.0
2025-09-19 10:44:20,4.239,46.38,-0.15,0.03,0.9,0,0.0
2025-09-19 10:44:22,4.239,46.38,-0.15,0.04,0.92,1,0.04
2025-09-19 10:44:24,0.0,46.88,-0.14,0.04,0.91,0,0.0
2025-09-19 10:44:25,4.239,47.19,-0.15,0.04,0.92,1,0.137
2025-09-19 10:44:31,4.239,47.88,-0.12,0.09,0.92,0,0.0
2025-09-19 10:44:33,4.239,48.19,-0.14,0.04,0.91,1,0.1
2025-09-19 10:44:35,2.592,48.19,-0.18,0.06,0.91,0,0.0
2025-09-19 10:44:36,4.239,48.31,-0.14,0.03,0.92,1,0.137
2025-09-19 10:44:38,4.239,48.38,-0.14,0.07,0.93,0,0.0
2025-09-19 10:44:40,4.239,48.38,-0.15,0.06,0.91,1,0.098
2025-09-19 10:44:42,4.239,48.38,-0.15,0.06,0.91,0,0.0
2025-09-19 10:44:43,4.239,48.31,-0.15,0.07,0.91,1,0.128
2025-09-19 10:44:45,4.239,48.25,-0.18,0.01,0.92,0,0.0
2025-09-19 10:44:48,4.239,48.19,-0.15,0.06,0.9,0,0.0
2025-09-19 10:44:50,0.0,48.38,-0.15,0.03,0.92,0,0.0
2025-09-19 10:44:52,4.239,48.44,-0.14,0.08,0.94,0,0.0
2025-09-19 10:44:54,4.239,48.44,-0.16,0.07,0.92,0,0.0
2025-09-19 10:44:56,4.239,48.38,-0.16,0.02,0.91,0,0.0
2025-09-19 10:44:58,4.239,48.38,-0.29,0.23,0.98,1,0.017
2025-09-19 10:44:59,4.239,48.31,-0.14,0.06,0.91,0,0.0
2025-09-19 10:45:01,0.0,48.25,-0.14,0.03,0.9,0,0.0
2025-09-19 10:45:03,4.239,48.31,-0.15,0.05,0.92,0,0.0
2025-09-19 10:45:05,0.0,48.75,-0.15,0.05,0.9,0,0.0
2025-09-19 10:45:07,4.239,48.75,-0.15,0.05,0.91,0,0.0
2025-09-19 10:45:08,0.762,49.0,-0.11,0.02,0.88,0,0.0
2025-09-19 10:45:10,4.239,49.31,-0.14,0.04,0.9,0,0.0
2025-09-19 10:45:12,4.239,49.31,-0.14,0.06,0.87,0,0.0
2025-09-19 10:45:13,4.239,49.81,-0.16,0.01,0.89,0,0.0
2025-09-19 10:45:15,0.0,50.25,-0.15,0.04,0.91,0,0.0
2025-09-19 10:45:16,4.239,50.56,-0.15,0.05,0.91,1,0.012
2025-09-19 10:45:18,4.239,50.88,-0.15,0.03,0.91,0,0.0
2025-09-19 10:45:20,4.239,51.06,-0.15,0.1,0.9,1,0.138
2025-09-19 10:45:21,4.239,51.19,-0.16,0.05,0.9,0,0.0
2025-09-19 10:45:23,0.0,51.19,-0.16,0.02,0.9,0,0.0
2025-09-19 10:45:24,4.239,51.19,-0.15,0.04,0.91,1,0.069
2025-09-19 10:45:26,0.0,51.06,0.02,-0.57,0.79,0,0.0
2025-09-19 10:45:28,4.239,50.94,-0.15,0.04,0.9,1,0.138
2025-09-19 10:45:29,0.0,50.75,-0.14,0.04,0.9,0,0.0
2025-09-19 10:45:31,4.239,50.62,-0.15,0.04,0.91,1,0.137
2025-09-19 10:45:33,4.239,50.25,-0.15,0.04,0.9,0,0.0
2025-09-19 10:45:35,4.239,50.0,-0.16,0.11,0.92,1,0.097
2025-09-19 10:45:37,0.0,50.0,-0.13,0.06,0.92,0,0.0
2025-09-19 10:45:39,4.239,50.19,-0.15,0.04,0.9,0,0.0
2025-09-19 10:45:41,3.984,50.19,-0.14,0.06,0.9,0,0.0
2025-09-19 10:45:43,4.239,50.44,-0.16,0.03,0.91,0,0.0
2025-09-19 10:45:44,0.163,50.5,-0.14,0.03,0.91,0,0.0
2025-09-19 10:45:46,4.239,50.62,-0.14,0.05,0.89,0,0.0
2025-09-19 10:45:48,0.0,50.88,-0.14,0.05,0.91,0,0.0
2025-09-19 10:45:49,4.239,51.06,-0.13,0.05,0.9,1,0.017
2025-09-19 10:45:51,1.155,51.19,-0.15,0.05,0.91,0,0.0
2025-09-19 10:45:52,4.239,52.44,-0.15,0.02,0.91,1,0.142
2025-09-19 10:45:54,4.239,53.81,-0.14,0.04,0.91,0,0.0
2025-09-19 10:45:55,3.587,55.19,-0.13,0.05,0.9,0,0.0
2025-09-19 10:45:57,4.239,56.12,-0.13,0.1,0.9,0,0.0
2025-09-19 10:45:58,0.0,56.88,-0.14,0.05,0.9,0,0.0
2025-09-19 10:46:00,4.239,57.38,-0.15,0.05,0.9,1,0.034
2025-09-19 10:46:01,4.239,57.75,-0.14,0.05,0.91,0,0.0
2025-09-19 10:46:03,4.239,58.06,-0.03,0.1,0.92,1,0.137
2025-09-19 10:46:04,4.239,58.38,-0.12,0.0,0.89,0,0.0
2025-09-19 10:46:06,0.029,58.62,-0.14,0.09,0.9,0,0.0
2025-09-19 10:46:07,4.239,58.75,-0.14,0.04,0.91,1,0.07
2025-09-19 10:46:09,0.0,58.75,-0.15,0.05,0.9,0,0.0
2025-09-19 10:46:10,4.239,58.62,-0.15,0.06,0.9,1,0.142
2025-09-19 10:46:12,4.239,58.56,-0.15,0.04,0.9,0,0.0
2025-09-19 10:46:13,4.239,58.38,-0.15,0.04,0.89,0,0.0
2025-09-19 10:46:15,4.239,58.25,-0.14,0.04,0.9,0,0.0
2025-09-19 10:46:16,0.0,58.12,-0.15,0.04,0.9,0,0.0
2025-09-19 10:46:18,4.239,58.0,-0.14,0.04,0.89,1,0.035
2025-09-19 10:46:19,4.239,57.88,-0.15,0.08,0.9,0,0.0
2025-09-19 10:46:21,4.239,57.69,-0.35,0.6,0.83,1,0.137
2025-09-19 10:46:22,4.239,57.62,-0.1,0.02,0.87,0,0.0
2025-09-19 10:46:24,0.0,58.06,-0.13,0.07,0.89,0,0.0
2025-09-19 10:46:26,4.239,58.38,-0.14,0.03,0.9,1,0.069
2025-09-19 10:46:27,0.0,58.69,-0.14,0.04,0.9,0,0.0
2025-09-19 10:46:29,4.239,59.0,-0.09,0.04,0.86,1,0.122
2025-09-19 10:46:30,4.239,59.38,-0.14,0.04,0.9,0,0.0
2025-09-19 10:46:32,4.239,59.56,-0.15,0.01,0.91,1,0.139
2025-09-19 10:46:33,4.239,59.56,-0.14,0.05,0.9,0,0.0
2025-09-19 10:46:35,4.239,59.62,-0.15,0.04,0.89,0,0.0
2025-09-19 10:46:37,4.239,59.62,-0.12,0.01,0.92,0,0.0
2025-09-19 10:46:39,4.239,59.62,-0.16,0.02,0.9,0,0.0
2025-09-19 10:46:40,4.239,59.69,-0.15,0.04,0.89,0,0.0
2025-09-19 10:46:42,0.0,59.81,-0.16,0.08,0.91,0,0.0
2025-09-19 10:46:43,4.239,59.81,-0.14,0.04,0.89,1,0.021
2025-09-19 10:46:45,4.239,59.75,-0.14,0.04,0.88,0,0.0
2025-09-19 10:46:46,4.239,59.62,-0.13,0.09,0.9,1,0.13
2025-09-19 10:46:48,4.239,59.5,-0.14,0.04,0.9,0,0.0
2025-09-19 10:46:49,0.841,59.31,-0.2,-0.06,0.93,0,0.0
2025-09-19 10:46:51,4.239,59.19,-0.14,0.03,0.97,1,0.069
2025-09-19 10:46:52,0.0,59.12,-0.14,0.04,0.89,0,0.0
2025-09-19 10:46:54,4.239,59.12,-0.15,0.04,0.89,1,0.138
2025-09-19 10:46:55,4.239,59.31,-0.13,0.07,0.89,0,0.0
2025-09-19 10:46:57,4.239,59.5,-0.08,0.03,0.88,1,0.138
2025-09-19 10:46:59,4.239,59.62,-0.14,0.04,0.88,0,0.0
2025-09-19 10:47:00,4.239,59.69,-0.14,0.04,0.89,0,0.0
2025-09-19 10:47:02,4.239,59.75,-0.11,0.12,0.91,0,0.0
2025-09-19 10:47:04,3.43,59.88,-0.15,0.03,0.89,0,0.0
2025-09-19 10:47:05,4.239,59.88,-0.14,0.05,0.9,0,0.0
2025-09-19 10:47:07,0.0,59.81,-0.15,0.04,0.89,0,0.0
2025-09-19 10:47:08,4.239,59.69,-0.15,0.03,0.89,1,0.022
2025-09-19 10:47:10,4.239,59.56,-0.15,0.04,0.89,0,0.0
2025-09-19 10:47:11,4.239,59.38,-0.26,0.37,0.87,1,0.137
2025-09-19 10:47:13,4.239,59.19,-0.15,0.05,0.89,0,0.0
2025-09-19 10:47:15,1.639,59.06,-0.15,0.05,0.89,0,0.0
2025-09-19 10:47:16,4.239,58.94,-0.16,0.06,0.9,1,0.067
2025-09-19 10:47:18,0.0,58.88,-0.14,0.04,0.9,0,0.0
2025-09-19 10:47:19,4.239,58.94,-0.15,0.04,0.9,1,0.138
2025-09-19 10:47:21,4.239,58.94,-0.16,0.03,0.89,0,0.0
2025-09-19 10:47:22,4.239,58.81,-0.15,0.08,0.89,1,0.134
2025-09-19 10:47:24,4.239,58.69,-0.16,0.05,0.91,0,0.0
2025-09-19 10:47:25,0.048,58.62,-0.15,0.08,0.87,0,0.0
2025-09-19 10:47:27,4.239,58.56,-0.15,0.05,0.89,1,0.071
2025-09-19 10:47:28,0.017,58.5,-0.15,0.04,0.88,0,0.0
2025-09-19 10:47:30,4.239,58.44,-0.15,0.06,0.89,1,0.141
2025-09-19 10:47:31,4.239,58.44,-0.15,0.03,0.89,0,0.0
2025-09-19 10:47:33,0.0,58.5,-0.16,-0.04,0.93,0,0.0
2025-09-19 10:47:34,4.239,58.44,-0.15,0.05,0.89,1,0.07
2025-09-19 10:47:36,4.239,58.38,-0.13,0.05,0.9,0,0.0
2025-09-19 10:47:37,4.239,58.31,-0.15,0.04,0.9,0,0.0
2025-09-19 10:47:39,4.239,58.19,-0.15,0.03,0.9,0,0.0
2025-09-19 10:47:40,0.0,58.06,-0.15,0.04,0.9,0,0.0
2025-09-19 10:47:42,4.239,57.88,-0.18,0.03,0.9,1,0.034
2025-09-19 10:47:43,4.239,57.69,-0.12,0.07,0.92,0,0.0
2025-09-19 10:47:45,4.239,57.5,-0.14,0.05,0.91,0,0.0
2025-09-19 10:47:46,4.239,57.25,-0.15,0.07,0.9,0,0.0
2025-09-19 10:47:48,0.0,57.06,-0.15,0.04,0.9,0,0.0
2025-09-19 10:47:50,4.239,56.88,-0.15,0.04,0.9,1,0.034
2025-09-19 10:47:51,4.239,56.56,-0.15,0.04,0.91,0,0.0
2025-09-19 10:47:53,2.376,56.5,-0.17,0.06,0.89,0,0.0
2025-09-19 10:47:54,4.239,56.31,-0.14,0.05,0.91,1,0.069
2025-09-19 10:47:56,4.239,56.12,-0.12,0.03,0.95,0,0.0
2025-09-19 10:47:57,4.239,55.94,-0.15,0.04,0.91,0,0.0
2025-09-19 10:47:59,4.239,55.75,-0.15,0.03,0.93,0,0.0
2025-09-19 10:48:00,0.0,55.62,-0.14,0.04,0.91,0,0.0
2025-09-19 10:48:02,4.239,55.56,-0.15,0.05,0.91,1,0.033
2025-09-19 10:48:04,4.239,55.56,-0.15,0.04,0.9,0,0.0
2025-09-19 10:48:05,0.0,55.62,-0.15,0.04,0.9,0,0.0
2025-09-19 10:48:07,4.239,55.69,-0.15,0.03,0.91,1,0.069
2025-09-19 10:48:08,4.239,55.62,-0.16,0.07,0.9,0,0.0
2025-09-19 10:48:10,4.239,55.56,-0.15,0.04,0.91,0,0.0
2025-09-19 10:48:11,4.239,55.5,-0.16,0.09,0.89,1,0.069
2025-09-19 10:48:13,0.04,55.44,-0.15,0.04,0.89,0,0.0
2025-09-19 10:48:14,4.239,55.31,-0.14,0.03,0.9,0,0.0
2025-09-19 10:48:16,4.239,55.19,-0.16,0.04,0.91,0,0.0
2025-09-19 10:48:18,0.0,55.06,-0.15,0.04,0.91,0,0.0
2025-09-19 10:48:19,4.239,54.88,-0.15,0.04,0.91,1,0.034
2025-09-19 10:48:21,4.239,54.69,-0.15,0.04,0.92,0,0.0
2025-09-19 10:48:22,0.106,54.56,-0.15,0.02,0.9,0,0.0
2025-09-19 10:48:24,4.239,54.44,-0.14,0.03,0.92,1,0.068
2025-09-19 10:48:25,4.239,54.25,-0.14,0.07,0.91,0,0.0
2025-09-19 10:48:27,4.239,54.12,-0.16,0.07,0.91,0,0.0
2025-09-19 10:48:28,4.239,53.94,-0.15,0.04,0.91,1,0.069
2025-09-19 10:48:30,3.952,53.81,-0.15,0.06,0.91,0,0.0
2025-09-19 10:48:31,4.239,53.69,-0.14,0.04,0.9,0,0.0
2025-09-19 10:48:33,4.239,53.56,-0.15,0.03,0.92,0,0.0
2025-09-19 10:48:34,0.0,53.44,-0.15,0.04,0.91,0,0.0
2025-09-19 10:48:36,4.239,53.31,-0.15,0.05,0.91,0,0.0
2025-09-19 10:48:37,4.239,53.12,-0.13,0.04,0.91,0,0.0
2025-09-19 10:48:39,0.0,53.0,-0.15,0.04,0.93,0,0.0
2025-09-19 10:48:40,4.239,52.88,-0.16,0.05,0.92,1,0.02
2025-09-19 10:48:42,4.239,52.75,-0.15,0.03,0.91,0,0.0
2025-09-19 10:48:43,0.0,52.62,-0.15,0.04,0.92,0,0.0
2025-09-19 10:48:45,4.239,52.5,-0.15,0.05,0.92,1,0.069
2025-09-19 10:48:47,4.239,52.38,-0.35,0.34,0.86,0,0.0
2025-09-19 10:48:48,0.0,52.25,-0.15,0.05,0.92,0,0.0
2025-09-19 10:48:50,4.239,52.12,-0.14,0.04,0.92,1,0.068
2025-09-19 10:48:51,4.239,52.0,-0.15,0.04,0.91,0,0.0
2025-09-19 10:48:53,4.239,51.88,-0.14,0.04,0.92,0,0.0
2025-09-19 10:48:54,4.239,51.75,-0.15,0.05,0.92,1,0.069
2025-09-19 10:48:56,4.239,51.62,-0.18,0.11,0.83,0,0.0
2025-09-19 10:48:57,4.239,51.56,-0.14,0.04,0.92,0,0.0
2025-09-19 10:48:59,4.239,51.31,-0.15,0.04,0.92,0,0.0
2025-09-19 10:49:01,0.0,51.31,-0.15,0.05,0.92,0,0.0
2025-09-19 10:49:03,4.239,51.19,-0.15,0.04,0.92,1,0.029
2025-09-19 10:49:05,4.239,51.0,-0.16,-0.12,0.91,0,0.0
2025-09-19 10:49:06,4.239,50.94,-0.14,0.06,0.92,0,0.0
2025-09-19 10:49:07,4.239,50.81,-0.14,0.05,0.92,0,0.0
2025-09-19 10:49:09,0.0,50.62,-0.17,0.05,0.94,0,0.0
2025-09-19 10:49:11,4.239,50.56,-0.18,-0.06,0.83,1,0.035
2025-09-19 10:49:12,0.342,50.44,-0.15,0.04,0.93,0,0.0
2025-09-19 10:49:14,4.239,50.31,-0.15,0.05,0.92,1,0.138
2025-09-19 10:49:15,4.239,50.12,-0.14,0.08,0.9,0,0.0
2025-09-19 10:49:17,4.239,50.0,-0.15,0.04,0.91,0,0.0
2025-09-19 10:49:18,4.239,49.88,-0.28,0.35,0.85,0,0.0
2025-09-19 10:49:20,0.0,49.75,-0.15,0.04,0.93,0,0.0
2025-09-19 10:49:22,4.239,49.44,-0.16,0.04,0.92,0,0.0
